date,open,high,low,close,volume,ROC,SMA,RSI,Real Upper Band,Real Middle Band,Real Lower Band
2023-08-07 06:00:00,182.644,182.685,182.404,182.434,13719.0,0.346,182.1147,42.5757,185.39435745251828,182.1147,178.83504254748172
2023-08-07 06:15:00,182.425,182.495,182.184,182.274,23977.0,0.28,182.1402,40.6911,185.7394355489538,182.1402,178.5409644510462
2023-08-07 06:30:00,182.275,182.455,182.124,182.444,14149.0,0.4343,182.1796,43.4888,186.04426366435774,182.1796,178.31493633564224
2023-08-07 06:45:00,182.465,182.505,182.284,182.334,8272.0,0.4069,182.2165,42.135,186.25511466839515,182.2165,178.17788533160484
2023-08-07 07:00:00,182.365,182.725,182.014,182.264,63427.0,0.3684,182.25,41.2744,186.3195852137173,182.25,178.1804147862827
2023-08-07 07:15:00,182.275,182.305,182.034,182.144,21019.0,0.2913,182.2764,39.8071,186.3269663114292,182.2764,178.2258336885708
2023-08-07 07:30:00,182.125,182.255,182.124,182.174,31844.0,0.2967,182.3034,40.365,186.32910272010412,182.3034,178.2776972798959
2023-08-07 07:45:00,182.155,182.355,182.144,182.254,25665.0,0.3297,182.3334,41.8771,186.3264670010487,182.3334,178.3403329989513
2023-08-07 08:00:00,182.315,183.683,181.745,182.554,160159.0,0.517,182.3803,47.1653,186.2732008736039,182.3803,178.4873991263961
2023-08-07 08:15:00,182.534,182.555,181.855,181.92,111065.0,0.1514,182.394,39.226,186.05855743783815,182.394,178.72944256216186
2023-08-07 08:30:00,181.955,182.305,181.904,182.264,62761.0,0.3076,182.422,44.5564,185.87776312202755,182.422,178.96623687797245
2023-08-07 08:45:00,182.295,182.455,181.745,182.364,2589969.0,0.3047,182.4497,46.0055,185.61913994979108,182.4497,179.28026005020894
2023-08-07 09:00:00,182.375,182.655,182.154,182.604,148696.0,-0.0438,182.4457,49.35,185.21291167724416,182.4457,179.6784883227558
2023-08-07 09:15:00,182.584,182.605,181.815,181.935,222655.0,-0.3991,182.4092,41.7602,184.53103930445448,182.4092,180.28736069554552
2023-08-07 09:30:00,181.885,182.885,179.058,179.168,12468166.0,-1.9568,182.2304,25.0125,183.48770351539886,182.2304,180.97309648460114
2023-08-07 09:45:00,179.169,179.269,177.97,178.15,7845335.0,-2.4498,182.0068,21.65,182.8010489070345,182.0068,181.2125510929655
2023-08-07 10:00:00,178.155,179.429,178.07,179.29,5493574.0,-1.7987,181.8426,32.3676,182.62822409356127,181.8426,181.05697590643874
2023-08-07 10:15:00,179.289,179.549,178.779,178.794,4294453.0,-2.1663,181.6446,30.4593,182.3475275423785,181.6446,180.9416724576215
2023-08-07 10:30:00,178.79,179.07,178.279,178.529,3597609.0,-2.3754,181.4274,29.4818,181.990207601673,181.4274,180.864592398327
2023-08-07 10:45:00,178.52,178.715,177.825,177.87,3230489.0,-2.6192,181.1882,27.1971,181.71157963367457,181.1882,180.66482036632542
2023-08-07 11:00:00,177.861,177.941,177.321,177.74,4502263.0,-2.573,180.9535,26.7664,181.52171635263468,180.9535,180.3852836473653
2023-08-07 11:15:00,177.751,177.811,177.331,177.531,3236330.0,-2.6021,180.7163,26.0677,181.27482122526723,180.7163,180.15777877473275
2023-08-07 11:30:00,177.526,177.936,177.111,177.895,3170176.0,-2.4934,180.4889,29.444,181.99411460031192,180.4889,178.98368539968808
2023-08-07 11:45:00,177.891,178.545,177.87,178.409,2503121.0,-2.1526,180.2926,33.9289,181.76382608493466,180.2926,178.82137391506532
2023-08-07 12:00:00,178.42,178.59,178.219,178.359,2065149.0,-2.1425,180.0974,33.7095,181.57595716733772,180.0974,178.61884283266227
2023-08-07 12:15:00,178.365,178.47,178.08,178.125,2057794.0,-2.2065,179.8965,32.6688,181.51008332810392,179.8965,178.2829166718961
2023-08-07 12:30:00,178.125,178.161,177.61,177.72,2151539.0,-2.4449,179.6737,30.9291,181.89156765381395,179.6737,177.45583234618604
2023-08-07 12:45:00,177.711,178.231,177.5,177.99,1845451.0,-2.3396,179.4606,33.4173,181.6929998614787,179.4606,177.2282001385213
2023-08-07 13:00:00,177.996,178.171,177.73,177.8,1568300.0,-2.6042,179.2229,32.5487,181.46723522086953,179.2229,176.9785647791305
2023-08-07 13:15:00,177.811,178.151,177.775,178.095,1592644.0,-2.1026,179.0316,35.2972,181.28233903886309,179.0316,176.7808609611369
2023-08-07 13:30:00,178.1,178.136,177.861,177.95,1372542.0,-2.3669,178.8159,34.5684,181.07065344433633,178.8159,176.56114655566367
2023-08-07 13:45:00,177.951,178.62,177.81,178.597,2403993.0,-2.0656,178.6275,40.3529,180.88343386194796,178.6275,176.37156613805203
2023-08-07 14:00:00,178.6,178.8,178.09,178.095,2001014.0,-2.4693,178.4021,37.6355,180.6674356360304,178.4021,176.13676436396958
2023-08-07 14:15:00,178.09,178.451,178.07,178.21,1494114.0,-2.0474,178.2158,38.632,180.4881445117602,178.2158,175.9434554882398
2023-08-07 14:30:00,178.23,178.47,178.229,178.369,1380874.0,-0.446,178.1759,40.0267,180.45238166005083,178.1759,175.8994183399492
2023-08-07 14:45:00,178.37,178.421,178.219,178.235,1214060.0,0.0477,178.1802,39.2357,180.46210924472894,178.1802,175.8982907552711
2023-08-07 15:00:00,178.24,178.381,177.98,178.02,1737297.0,-0.7083,178.1166,37.9683,180.401950226147,178.1166,175.83124977385302
2023-08-07 15:15:00,178.011,178.261,177.98,178.24,1492196.0,-0.3099,178.089,40.0539,180.3690527876849,178.089,175.8089472123151
2023-08-07 15:30:00,178.245,178.59,178.15,178.389,2780557.0,-0.0784,178.082,41.4571,180.36242120122148,178.082,175.8015787987785
2023-08-07 15:45:00,178.4,178.98,178.199,178.568,7399270.0,0.3924,178.1169,43.1403,180.4002685332178,178.1169,175.83353146678218
2023-08-07 16:00:00,178.55,178.63,178.449,178.529,13171811.0,0.4439,178.1563,42.8577,180.44010457168451,178.1563,175.87249542831546
2023-08-07 16:15:00,178.53,187.064,178.509,178.544,60187.0,0.5706,178.207,43.0088,180.49134531038672,178.207,175.92265468961327
2023-08-07 16:30:00,178.548,178.61,178.459,178.609,139655.0,0.4014,178.2427,43.6882,180.09585963435944,178.2427,176.38954036564058
2023-08-07 16:45:00,178.61,178.85,178.599,178.789,169643.0,0.213,178.2616,45.5793,180.11928886756223,178.2616,176.40391113243774
2023-08-07 17:00:00,178.61,182.485,169.564,178.859,91165.0,0.2803,178.2866,46.3173,180.15091924424283,178.2866,176.42228075575716
2023-08-07 17:15:00,178.859,178.91,167.032,178.889,31022.0,0.4289,178.3249,46.6437,180.0834670997873,178.3249,176.56633290021273
2023-08-07 17:30:00,178.891,178.91,178.849,178.859,30315.0,0.6409,178.3818,46.3471,178.94383611776348,178.3818,177.81976388223651
2023-08-07 17:45:00,178.879,178.91,178.809,178.879,32581.0,0.4995,178.4263,46.5855,178.99567607281173,178.4263,177.85692392718826
2023-08-07 18:00:00,178.879,178.9,178.819,178.824,7347.0,0.5759,178.4775,45.9939,179.05810897250834,178.4775,177.89689102749165
2023-08-07 18:15:00,178.829,178.84,178.759,178.779,24128.0,0.3841,178.5117,45.4963,179.0924564848942,178.5117,177.93094351510578
2023-08-07 18:30:00,178.8,178.85,178.779,178.829,8896.0,0.494,178.5556,46.1774,179.152906425624,178.5556,177.958293574376
2023-08-07 18:45:00,178.819,178.91,178.819,178.899,14611.0,0.1691,178.5707,47.1505,179.20619718898104,178.5707,177.93520281101894
2023-08-07 19:00:00,178.899,178.9,178.809,178.849,12325.0,0.4234,178.6084,46.5181,179.25331451086606,178.6084,177.96348548913392
2023-08-07 19:15:00,178.839,178.91,178.789,178.859,18130.0,0.3642,178.6409,46.6687,179.27906067108142,178.6409,178.00273932891855
2023-08-07 19:30:00,178.899,178.91,178.829,178.889,16814.0,0.2915,178.6669,47.1387,179.29898220929567,178.6669,178.03481779070432
2023-08-07 19:45:00,178.909,178.92,178.859,178.904,25211.0,0.3753,178.7003,47.3828,179.34524058932007,178.7003,178.05535941067993
2023-08-08 04:00:00,178.54,178.74,177.99,178.16,15178.0,0.0786,178.7073,38.1793,179.352694857159,178.7073,178.061905142841
2023-08-08 04:15:00,178.18,178.201,178.09,178.16,10595.0,-0.0449,178.7033,38.1793,179.33475088663496,178.7033,178.07184911336506
2023-08-08 04:30:00,178.19,178.281,178.17,178.28,11625.0,-0.0611,178.6979,40.2533,179.56443766651844,178.6979,177.83136233348156
2023-08-08 04:45:00,178.3,178.51,178.299,178.509,4285.0,-0.033,178.6949,44.0255,179.52969953541992,178.6949,177.86010046458006
2023-08-08 05:00:00,178.56,178.57,178.359,178.359,24091.0,-0.0952,178.6864,42.1889,179.60991237481832,178.6864,177.76288762518166
2023-08-08 05:15:00,178.34,178.53,178.229,178.409,6861.0,-0.0756,178.6797,43.0229,179.66793066832142,178.6797,177.69146933167858
2023-08-08 05:30:00,178.46,178.91,178.459,178.789,13970.0,0.1008,178.6887,48.9182,179.66722404908094,178.6887,177.71017595091908
2023-08-08 05:45:00,178.849,178.95,178.769,178.939,7580.0,0.0839,178.6962,51.0238,179.6748237286869,178.6962,177.7175762713131
2023-08-08 06:00:00,178.949,179.15,178.918,179.148,11510.0,0.1616,178.7106,53.8159,179.69726920578645,178.7106,177.72393079421354
2023-08-08 06:15:00,179.139,179.259,179.008,179.078,13374.0,0.1057,178.7201,52.7556,179.74061365578677,178.7201,177.69958634421323
2023-08-08 06:30:00,179.089,179.14,178.839,178.929,8618.0,0.0391,178.7236,50.5251,179.77041027063166,178.7236,177.67678972936835
2023-08-08 06:45:00,178.999,179.11,178.928,178.989,13076.0,0.0615,178.7291,51.3961,179.81520541743777,178.7291,177.6429945825622
2023-08-08 07:00:00,178.989,179.05,178.309,178.409,54312.0,-0.2321,178.7083,43.5874,179.8314899492064,178.7083,177.58511005079362
2023-08-08 07:15:00,178.41,178.6,178.279,178.28,29185.0,-0.2791,178.6834,42.0903,179.81267952967823,178.6834,177.55412047032178
2023-08-08 07:30:00,178.28,178.281,178.04,178.23,35072.0,-0.335,178.6534,41.5086,179.78254962103196,178.6534,177.52425037896805
2023-08-08 07:45:00,178.21,178.411,178.14,178.399,17289.0,-0.2795,178.6284,44.2499,179.75191592040423,178.6284,177.50488407959577
2023-08-08 08:00:00,178.929,179.229,177.91,178.429,226025.0,-0.2348,178.6074,44.7339,179.73086813497417,178.6074,177.48393186502585
2023-08-08 08:15:00,178.46,178.93,178.439,178.899,2948012.0,0.0224,178.6094,51.6552,179.74723402473566,178.6094,177.47156597526433
2023-08-08 08:30:00,178.899,179.2,178.669,179.123,111608.0,0.1308,178.6211,54.5131,179.76431633282405,178.6211,177.47788366717597
2023-08-08 08:45:00,179.109,179.16,178.759,178.779,95627.0,-0.0699,178.6149,49.7582,179.74079394035238,178.6149,177.48900605964764
2023-08-08 09:00:00,178.78,178.89,178.659,178.839,87750.0,0.3811,178.6488,50.5501,179.7670977932536,178.6488,177.53050220674638
2023-08-08 09:15:00,178.859,182.745,178.06,179.478,217523.0,0.7398,178.7147,57.9759,179.8383031140508,178.7147,177.59109688594918
2023-08-08 09:30:00,179.449,179.499,178.279,178.339,6288052.0,0.0331,178.7177,45.2315,179.58105487611712,178.7177,177.8543451238829
2023-08-08 09:45:00,178.35,178.351,177.341,177.81,4353868.0,-0.3916,178.6827,40.8423,179.5613600138239,178.6827,177.80403998617612
2023-08-08 10:00:00,177.806,178.261,177.52,177.92,3132326.0,-0.2461,178.6608,42.0727,179.54913774397937,178.6608,177.77246225602062
2023-08-08 10:15:00,177.921,178.968,177.87,178.949,4095122.0,0.3027,178.6878,51.9196,179.60209035466943,178.6878,177.7735096453306
2023-08-08 10:30:00,178.949,178.98,178.339,178.739,2326650.0,-0.028,178.6853,50.0904,179.692952898449,178.6853,177.67764710155103
2023-08-08 10:45:00,178.745,179.37,177.86,177.89,1898011.0,-0.5862,178.6328,43.5596,179.74801624316356,178.6328,177.51758375683644
2023-08-08 11:00:00,177.891,178.101,177.695,178.09,3300939.0,-0.5906,178.5799,45.3272,179.78463371351424,178.5799,177.37516628648578
2023-08-08 11:15:00,178.09,178.109,177.74,177.8,1391675.0,-0.7137,178.516,43.2594,179.7258973210547,178.516,177.30610267894528
2023-08-08 11:30:00,177.801,178.021,177.585,177.74,1896306.0,-0.6645,178.4566,42.8338,179.6302825855852,178.4566,177.2829174144148
2023-08-08 11:45:00,177.731,177.771,177.59,177.625,1142621.0,-0.7621,178.3884,42.0002,179.46986451007868,178.3884,177.3069354899213
2023-08-08 12:00:00,177.629,178.416,177.6,178.394,1658659.0,-0.0084,178.3876,48.9882,179.30238571677327,178.3876,177.4728142832267
2023-08-08 12:15:00,178.39,178.565,178.289,178.449,1066802.0,0.0948,178.3961,49.4468,179.2217207949695,178.3961,177.57047920503047
2023-08-08 12:30:00,178.44,178.75,178.339,178.349,1135436.0,0.0668,178.402,48.6105,179.4860597942166,178.402,177.31794020578337
2023-08-08 12:45:00,178.34,178.72,178.339,178.669,1276185.0,0.1513,178.4155,51.3804,179.44222565962238,178.4155,177.38877434037764
2023-08-08 13:00:00,178.679,179.0,178.639,178.94,1364666.0,0.2864,178.4411,53.6094,179.414771068543,178.4411,177.46742893145702
2023-08-08 13:15:00,178.939,179.239,178.644,178.652,2227996.0,-0.1381,178.4287,50.9941,179.38274987181214,178.4287,177.47465012818785
2023-08-08 13:30:00,178.65,178.96,178.459,178.899,1188749.0,-0.1251,178.4175,53.0614,179.34426349362147,178.4175,177.4907365063785
2023-08-08 13:45:00,178.899,178.96,178.619,178.804,1187513.0,0.014,178.4188,52.1704,179.29890433393237,178.4188,177.53869566606764
2023-08-08 14:00:00,178.809,179.0,178.669,178.946,1102520.0,0.0598,178.4241,53.4015,179.25102849490304,178.4241,177.59717150509698
2023-08-08 14:15:00,178.949,179.18,178.844,178.919,1093291.0,-0.3115,178.3962,53.1278,179.1716549081861,178.3962,177.6207450918139
2023-08-08 14:30:00,178.929,178.99,178.799,178.83,1060007.0,0.2753,178.4207,52.1995,179.15383124728186,178.4207,177.68756875271816
2023-08-08 14:45:00,178.829,179.309,178.819,179.243,1187635.0,0.8059,178.4924,55.9585,179.15362729325352,178.4924,177.8311727067465
2023-08-08 15:00:00,179.249,179.459,179.098,179.308,2327379.0,0.7801,178.5618,56.5249,179.18844115197086,178.5618,177.93515884802915
2023-08-08 15:15:00,179.309,179.699,179.218,179.568,1911712.0,0.3459,178.5927,58.7582,179.32790148331097,178.5927,177.85749851668905
2023-08-08 15:30:00,179.573,179.899,179.313,179.774,3655553.0,0.5791,178.6445,60.4525,179.58362487570807,178.6445,177.70537512429192
2023-08-08 15:45:00,179.773,180.028,179.558,179.558,4376567.0,0.9377,178.7279,57.8303,179.84343465062057,178.7279,177.61236534937944
2023-08-08 16:00:00,179.558,179.699,179.438,179.588,11336161.0,0.8411,178.8028,58.096,180.06263140801383,178.8028,177.54296859198615
2023-08-08 16:15:00,179.558,179.619,179.468,179.508,36544.0,0.9606,178.8882,57.0862,180.25204562759734,178.8882,177.52435437240268
2023-08-08 16:30:00,179.509,179.559,179.358,179.458,63022.0,0.9666,178.9741,56.4408,180.41663305637107,178.9741,177.53156694362892
2023-08-08 16:45:00,179.459,179.519,179.358,179.518,25223.0,1.0657,179.0687,57.0541,180.55811306388244,179.0687,177.57928693611757
2023-08-08 17:00:00,179.509,179.529,179.438,179.448,12792.0,0.5908,179.1214,56.0844,180.62858513979666,179.1214,177.61421486020333
2023-08-08 17:15:00,179.459,183.88,179.368,179.378,14575.0,0.5206,179.1679,55.0985,180.66807064760636,179.1679,177.66772935239365
2023-08-08 17:30:00,179.419,179.509,179.368,179.458,6225.0,0.6218,179.2233,56.0284,180.73275189657704,179.2233,177.71384810342295
2023-08-08 17:45:00,179.479,179.509,179.428,179.498,6683.0,0.464,179.2648,56.5024,180.748372531476,179.2648,177.781227468524
2023-08-08 18:00:00,179.499,179.659,179.498,179.608,8918.0,0.3733,179.2982,57.8189,180.7385565750076,179.2982,177.8578434249924
2023-08-08 18:15:00,179.608,179.649,179.558,179.598,9624.0,0.5295,179.3455,57.6519,180.73264756970073,179.3455,177.95835243029924
2023-08-08 18:30:00,179.608,179.629,179.488,179.608,10183.0,0.3963,179.3809,57.7802,180.70804492790305,179.3809,178.05375507209695
2023-08-08 18:45:00,179.598,179.629,179.558,179.588,11195.0,0.4385,179.4201,57.4139,180.67462162547386,179.4201,178.16557837452612
2023-08-08 19:00:00,179.598,179.609,179.528,179.548,5289.0,0.3364,179.4502,56.6577,180.62232326907383,179.4502,178.27807673092616
2023-08-08 19:15:00,179.558,179.559,179.498,179.558,5800.0,0.3571,179.4822,56.8074,180.54668389109256,179.4822,178.41771610890746
2023-08-08 19:30:00,179.558,179.609,179.538,179.568,7121.0,0.4127,179.5191,56.9639,180.4461730549058,179.5191,178.5920269450942
2023-08-08 19:45:00,179.578,179.679,179.308,179.548,33610.0,0.1702,179.5343,56.5328,180.30628568223563,179.5343,178.76231431776438
2023-08-09 04:00:00,180.178,180.757,180.177,180.676,23229.0,0.7629,179.6027,70.0092,180.12654794343948,179.6027,179.07885205656052
2023-08-09 04:15:00,180.657,181.167,180.656,181.146,16443.0,0.8788,179.6816,73.5992,180.21001846788553,179.6816,179.15318153211447
2023-08-09 04:30:00,181.156,181.237,180.986,181.046,11191.0,0.7076,179.7452,71.6776,180.27402130435465,179.7452,179.21637869564537
2023-08-09 04:45:00,181.046,181.197,181.006,181.176,7761.0,0.9011,179.8261,72.6546,180.62227194872676,179.8261,179.02992805127323
2023-08-09 05:00:00,181.176,181.197,180.986,181.136,11009.0,0.862,179.9035,71.8518,180.98783343095346,179.9035,178.81916656904656
2023-08-09 05:15:00,181.166,181.197,181.016,181.146,6401.0,0.9125,179.9854,71.9334,181.30041048136184,179.9854,178.67038951863816
2023-08-09 05:30:00,181.136,181.157,181.026,181.096,3963.0,0.9127,180.0673,70.8523,181.6271546700967,180.0673,178.50744532990328
2023-08-09 05:45:00,181.106,181.127,180.876,181.026,3737.0,0.84,180.1427,69.3169,181.93581822749852,180.1427,178.34958177250147
2023-08-09 06:00:00,181.017,181.057,180.846,180.856,5468.0,0.7846,180.2131,65.6786,182.2895677790509,180.2131,178.13663222094908
2023-08-09 06:15:00,180.937,181.047,180.856,181.026,4545.0,0.9187,180.2955,67.4756,182.59916044342611,180.2955,177.9918395565739
2023-08-09 06:30:00,181.007,181.037,180.856,180.876,6824.0,0.7902,180.3664,64.3464,182.9018542725971,180.3664,177.8309457274029
2023-08-09 06:45:00,180.927,180.987,180.766,180.766,16565.0,0.7064,180.4298,62.1226,183.1213384587376,180.4298,177.7382615412624
2023-08-09 07:00:00,180.767,180.817,180.317,180.377,30945.0,0.4282,180.4683,55.0414,183.26898958822653,180.4683,177.66761041177347
2023-08-09 07:15:00,180.347,180.578,180.337,180.526,36451.0,0.5167,180.5147,57.0168,183.36278794196318,180.5147,177.66661205803683
2023-08-09 07:30:00,180.527,180.807,180.496,180.746,25117.0,0.6336,180.5716,59.7646,183.41875969188962,180.5716,177.72444030811036
2023-08-09 07:45:00,180.757,180.857,180.706,180.836,18944.0,0.6949,180.634,60.8425,183.40361377994628,180.634,177.8643862200537
2023-08-09 08:00:00,180.777,181.247,179.558,180.658,150930.0,0.6182,180.6895,57.6283,183.33116987304217,180.6895,178.04783012695785
2023-08-09 08:15:00,180.667,180.678,180.397,180.507,66953.0,0.5285,180.7369,55.0323,183.25342303900797,180.7369,178.220376960992
2023-08-09 08:30:00,180.487,180.658,180.287,180.297,50643.0,0.406,180.7734,51.6276,183.1258592392908,180.7734,178.42094076070921
2023-08-09 08:45:00,180.307,180.638,180.287,180.546,60511.0,0.5558,180.8233,55.095,183.00006436631134,180.8233,178.64653563368864
2023-08-09 09:00:00,180.537,180.727,180.327,180.437,66805.0,-0.1323,180.8113,53.3334,182.75874190403735,180.8113,178.86385809596263
2023-08-09 09:15:00,180.417,180.757,180.406,180.616,71559.0,-0.2926,180.7848,55.7777,182.45392632923156,180.7848,179.11567367076842
2023-08-09 09:30:00,180.627,180.688,178.719,178.789,4363836.0,-1.2466,180.672,35.6923,181.976762658621,180.672,179.367237341379
2023-08-09 09:45:00,178.795,180.593,177.9,178.419,3509644.0,-1.5217,180.5341,33.1477,181.8031217515307,180.5341,179.26507824846928
2023-08-09 10:00:00,178.42,179.417,178.359,178.669,2247495.0,-1.362,180.4108,36.3739,181.69107778921372,180.4108,179.13052221078627
