date,open,high,low,close,volume,ROC,SMA,RSI,Real Upper Band,Real Middle Band,Real Lower Band
2023-08-04 09:00:00,315.58,315.8,310.345,315.52,28445.0,-0.0823,314.988,47.8689,316.7034628212282,314.988,313.2725371787718
2023-08-04 09:15:00,315.52,315.65,314.1,314.93,34239.0,-0.1205,314.969,43.4456,316.9289506888472,314.969,313.0090493111528
2023-08-04 09:30:00,314.96,318.41,314.68,316.5,1613569.0,0.4379,315.038,55.0738,317.45872814206825,315.038,312.61727185793177
2023-08-04 09:45:00,316.455,317.75,314.05,314.055,817536.0,-0.3316,314.9858,41.1903,317.67375101833795,314.9858,312.297848981662
2023-08-04 10:00:00,314.055,314.66,312.76,313.965,868140.0,-0.4076,314.9215,40.7919,317.8805702781285,314.9215,311.96242972187144
2023-08-04 10:15:00,313.91,314.75,313.1,313.65,619879.0,-0.6745,314.815,39.3882,317.9121992184268,314.815,311.7178007815732
2023-08-04 10:30:00,313.68,314.53,313.17,313.41,780962.0,-0.6624,314.7105,38.3303,317.94129674851314,314.7105,311.4797032514869
2023-08-04 10:45:00,313.415,314.33,312.78,313.785,487633.0,-0.5908,314.6172,40.9392,318.0404043978562,314.6172,311.19399560214384
2023-08-04 11:00:00,313.72,314.9,313.45,314.265,487900.0,-0.265,314.5755,44.1241,318.24388235200433,314.5755,310.9071176479956
2023-08-04 11:15:00,314.23,314.99,314.0,314.75,340144.0,-0.1269,314.5555,47.1551,318.39716878088393,314.5555,310.71383121911606
2023-08-04 11:30:00,314.66,314.88,313.7,314.68,375377.0,-0.1681,314.529,46.7696,318.46643997393426,314.529,310.59156002606574
2023-08-04 11:45:00,314.71,315.32,314.53,315.1,464157.0,0.2163,314.563,49.3827,318.5505764765736,314.563,310.57542352342637
2023-08-04 12:00:00,315.085,315.51,314.48,315.38,392326.0,0.1683,314.5895,51.0683,318.5573722543323,314.5895,310.6216277456677
2023-08-04 12:15:00,315.372,316.0,315.069,315.78,853039.0,0.3432,314.6435,53.4018,345.26015839765046,314.6435,284.0268416023496
2023-08-04 12:30:00,315.82,316.52,315.38,316.45,391753.0,0.6456,314.745,57.0161,345.22707723930927,314.745,284.26292276069074
2023-08-04 12:45:00,316.47,316.484,315.3,315.44,395042.0,0.3627,314.802,50.7678,348.44928138516843,314.802,281.1547186148316
2023-08-04 13:00:00,315.47,315.55,314.7,314.855,310145.0,0.1543,314.8262,47.5882,348.2812338088762,314.8262,281.37116619112373
2023-08-04 13:15:00,314.88,315.14,313.61,314.11,339949.0,0.0032,314.8267,43.9022,348.11903435486806,314.8267,281.53436564513197
2023-08-04 13:30:00,314.03,314.39,313.63,314.37,283815.0,0.0127,314.8287,45.4543,347.990185821858,314.8287,281.66721417814205
2023-08-04 13:45:00,314.37,314.8,313.26,313.43,819332.0,-0.6813,314.7212,41.1243,347.7529822932528,314.7212,281.68941770674724
2023-08-04 14:00:00,313.4,313.41,311.65,312.275,498381.0,-1.0285,314.559,36.6132,347.4747769351815,314.559,281.6432230648185
2023-08-04 14:15:00,312.25,312.35,310.56,311.3,602382.0,-1.1526,314.3775,33.3614,347.236274995957,314.3775,281.518725004043
2023-08-04 14:30:00,311.28,311.75,310.266,310.7,663192.0,-1.8325,314.0875,31.5464,346.9286203513345,314.0875,281.2463796486655
2023-08-04 14:45:00,310.61,311.65,310.2,311.395,800731.0,-0.847,313.9545,35.8047,346.79356131065185,313.9545,281.11543868934814
2023-08-04 15:00:00,311.37,312.25,311.3,312.15,532479.0,-0.5781,313.8637,40.0679,346.69499531770623,313.8637,281.03240468229376
2023-08-04 15:15:00,312.19,312.38,311.32,311.68,557546.0,-0.6281,313.7652,38.397,346.6198067989095,313.7652,280.9105932010905
2023-08-04 15:30:00,311.75,312.12,310.59,310.945,417820.0,-0.7865,313.642,35.9304,346.5379410661012,313.642,280.7460589338988
2023-08-04 15:45:00,310.95,311.09,310.2,310.73,989782.0,-0.9736,313.4892,35.2335,346.4281075320081,313.4892,280.5502924679919
2023-08-04 16:00:00,310.56,311.0,310.56,310.755,2288130.0,-1.1169,313.3137,35.3869,346.3112211711011,313.3137,280.31617882889884
2023-08-04 16:15:00,310.73,311.02,310.73,310.9,5916.0,-1.2232,313.1212,36.3079,346.17468225984055,313.1212,280.0677177401594
2023-08-04 16:30:00,310.9,311.25,310.9,311.1,5325.0,-1.1377,312.9422,37.5993,346.049187385377,312.9422,279.835212614623
2023-08-04 16:45:00,311.12,311.12,310.73,310.84,17965.0,-1.352,312.7292,36.5842,345.8790700267157,312.7292,279.5793299732843
2023-08-04 17:00:00,310.73,311.2,111.921,310.955,20991.0,-1.4031,312.508,37.3714,345.7086894102285,312.508,279.3073105897715
2023-08-04 17:15:00,310.91,311.2,310.75,310.825,2499.0,-1.5691,312.2602,36.8275,328.3176560080391,312.2602,296.2027439919609
2023-08-04 17:30:00,310.77,311.225,205.455,310.98,6530.0,-1.7286,311.9867,37.9608,328.06153141435135,311.9867,295.9118685856486
2023-08-04 17:45:00,311.03,311.2,310.76,311.2,4188.0,-1.3442,311.7747,39.5803,313.2794853006247,311.7747,310.2699146993753
2023-08-04 18:00:00,311.2,311.2,310.75,311.0,1198.0,-1.2244,311.582,38.6157,313.05990917384054,311.582,310.10409082615945
2023-08-04 18:15:00,311.0,311.18,310.75,310.855,3074.0,-1.0363,311.4192,37.9106,312.88330001688917,311.4192,309.9550999831108
2023-08-04 18:30:00,310.83,310.99,310.76,310.76,1193.0,-1.1483,311.2387,37.4391,312.71350120568724,311.2387,309.76389879431275
2023-08-04 18:45:00,310.855,311.0,310.8,310.95,644.0,-0.7912,311.1147,39.0353,312.5841809919729,311.1147,309.64521900802714
2023-08-04 19:00:00,310.96,311.0,310.77,310.82,2026.0,-0.4659,311.042,38.3309,312.4603645552184,311.042,309.62363544478154
2023-08-04 19:15:00,310.88,311.0,310.76,310.85,1636.0,-0.1446,311.0195,38.6,312.3223454127003,311.0195,309.7166545872997
2023-08-04 19:30:00,310.84,311.0,310.76,310.76,1332.0,0.0193,311.0225,38.0753,312.19050738743937,311.0225,309.8544926125606
2023-08-04 19:45:00,310.88,311.0,310.73,310.79,1631.0,-0.1943,310.9922,38.3693,311.9884259043179,310.9922,309.99597409568213
2023-08-07 04:00:00,311.51,313.29,311.51,312.65,1627.0,0.1602,311.0172,52.9469,311.7189204211861,311.0172,310.3154795788139
2023-08-07 04:15:00,312.8,312.99,312.65,312.81,1315.0,0.3626,311.0737,53.9335,311.84714620684923,311.0737,310.3002537931507
2023-08-07 04:30:00,312.69,312.7,312.23,312.23,925.0,0.4133,311.138,49.9379,311.9506344961685,311.138,310.32536550383145
2023-08-07 04:45:00,312.23,312.69,312.03,312.4,1107.0,0.5374,311.2215,51.0566,312.31830896844053,311.2215,310.12469103155945
2023-08-07 05:00:00,312.45,312.57,312.2,312.44,294.0,0.5422,311.3057,51.326,312.7671396694366,311.3057,309.84426033056343
2023-08-07 05:15:00,312.42,312.55,312.3,312.49,366.0,0.5114,311.3852,51.676,312.86792215708874,311.3852,309.90247784291125
2023-08-07 05:30:00,312.49,312.49,312.24,312.3,560.0,0.3857,311.4452,50.2313,312.9378705275759,311.4452,309.9525294724241
2023-08-07 05:45:00,312.4,312.67,312.3,312.31,711.0,0.4729,311.5187,50.3082,312.998812592457,311.5187,310.03858740754305
2023-08-07 06:00:00,312.3,312.5,312.0,312.02,1187.0,0.3425,311.572,48.0403,313.06614732312175,311.572,310.07785267687825
2023-08-07 06:15:00,312.02,312.04,311.63,311.75,623.0,0.2976,311.6182,46.0077,313.25436090760957,311.6182,309.98203909239044
2023-08-07 06:30:00,311.61,311.75,311.6,311.7,324.0,0.2315,311.6542,45.6313,313.3250002392765,311.6542,309.9833997607235
2023-08-07 06:45:00,311.6,312.02,311.6,311.98,2242.0,0.2506,311.6932,48.1324,313.2942949655436,311.6932,310.0921050344564
2023-08-07 07:00:00,311.85,312.69,311.75,312.69,6102.0,0.5434,311.7777,53.8047,313.34776480137015,311.7777,310.2076351986298
2023-08-07 07:15:00,312.6,313.04,312.5,312.9,10927.0,0.6579,311.88,55.3258,313.4956350030119,311.88,310.2643649969881
2023-08-07 07:30:00,312.88,313.33,312.72,312.93,8249.0,0.6983,311.9885,55.5459,313.71729490726284,311.9885,310.25970509273714
2023-08-07 07:45:00,312.93,313.02,312.57,312.72,3407.0,0.5692,312.077,53.6,313.8617190287254,312.077,310.2922809712746
2023-08-07 08:00:00,311.92,313.5,310.73,312.965,47868.0,0.6901,312.1842,55.5139,314.0744951036136,312.1842,310.2939048963864
2023-08-07 08:15:00,312.91,313.05,312.23,312.61,11914.0,0.5662,312.2722,52.228,314.3161211311694,312.2722,310.2282788688306
2023-08-07 08:30:00,312.58,313.2,312.44,313.02,23927.0,0.7272,312.3852,55.4348,314.6162314452598,312.3852,310.1541685547402
2023-08-07 08:45:00,313.07,313.31,310.73,312.9,247962.0,0.6789,312.4907,54.3116,314.94653288448563,312.4907,310.0348671155144
2023-08-07 09:00:00,312.98,313.44,312.61,313.39,17850.0,0.2367,312.5277,57.9719,314.9954927547703,312.5277,310.0599072452297
2023-08-07 09:15:00,313.24,313.4,312.73,313.2,30292.0,0.1247,312.5472,56.1363,315.0508064288685,312.5472,310.04359357113145
2023-08-07 09:30:00,313.23,315.738,312.2,314.425,1461340.0,0.703,312.657,63.8951,315.15072730817013,312.657,310.16327269182983
2023-08-07 09:45:00,314.36,316.2,313.585,314.41,953059.0,0.6434,312.7575,63.7497,315.2585878051662,312.7575,310.2564121948338
2023-08-07 10:00:00,314.36,314.51,312.64,312.79,774977.0,0.112,312.775,50.6512,315.27475965624205,312.775,310.2752403437579
2023-08-07 10:15:00,312.76,313.8,312.522,313.31,510403.0,0.2624,312.816,53.8548,315.3755477256788,312.816,310.25645227432113
2023-08-07 10:30:00,313.25,313.87,312.16,312.175,735219.0,-0.04,312.8097,46.8648,315.43539441682645,312.8097,310.1840055831736
2023-08-07 10:45:00,312.2,313.203,311.55,311.87,864715.0,-0.1409,312.7877,45.2052,315.47744291056574,312.7877,310.0979570894342
2023-08-07 11:00:00,311.82,312.05,310.51,310.98,779904.0,-0.3333,312.7357,40.7703,315.44581858436345,312.7357,310.02558141563657
2023-08-07 11:15:00,311.05,312.23,310.46,311.94,579225.0,0.0609,312.7452,46.7067,315.1668372026608,312.7452,310.3235627973392
2023-08-07 11:30:00,311.84,313.72,311.38,312.89,609552.0,0.3818,312.8047,51.7447,314.74809345663067,312.8047,310.8613065433694
2023-08-07 11:45:00,312.87,313.905,312.51,313.81,453768.0,0.5866,312.8962,55.9862,314.6963965986916,312.8962,311.09600340130845
2023-08-07 12:00:00,313.78,314.2,313.53,313.75,364665.0,0.339,312.9492,55.6504,314.6911354493578,312.9492,311.20726455064226
2023-08-07 12:15:00,313.79,314.7,313.65,314.5,591529.0,0.5113,313.0292,58.8944,314.6708936112556,313.0292,311.3875063887444
2023-08-07 12:30:00,314.41,314.52,313.569,313.803,424822.0,0.279,313.0729,54.9616,314.72079190009737,313.0729,311.42500809990264
2023-08-07 12:45:00,313.75,314.94,313.61,314.81,315480.0,0.6683,313.1774,59.1138,314.74501383082475,313.1774,311.6097861691752
2023-08-07 13:00:00,314.855,315.44,314.58,315.085,363285.0,0.6774,313.2834,60.1694,314.8247143627105,313.2834,311.74208563728945
2023-08-07 13:15:00,315.113,315.71,314.95,315.45,372574.0,0.9085,313.4254,61.5561,314.9684480278201,313.4254,311.88235197217995
2023-08-07 13:30:00,315.48,317.07,314.83,315.359,624222.0,0.7472,313.5423,60.9987,315.0959136784199,313.5423,311.98868632158013
2023-08-07 13:45:00,315.325,315.49,314.5,314.895,376301.0,0.6376,313.6421,58.1719,315.2085835069552,313.6421,312.07561649304483
2023-08-07 14:00:00,314.875,315.34,314.39,314.55,318422.0,0.3701,313.7001,56.1358,315.2406134933445,313.7001,312.15958650665556
2023-08-07 14:15:00,314.553,314.9,313.75,313.92,292244.0,0.2299,313.7361,52.5971,315.21007271940897,313.7361,312.2621272805911
2023-08-07 14:30:00,314.0,314.76,313.91,314.3,234543.0,-0.0398,313.7298,54.4213,314.9910142013837,313.7298,312.46858579861635
2023-08-07 14:45:00,314.285,314.979,314.225,314.94,280502.0,0.1686,313.7563,57.3324,314.7713567862515,313.7563,312.74124321374853
2023-08-07 15:00:00,314.95,315.5,314.851,315.1,282758.0,0.7385,313.8718,58.0377,314.6956702921348,313.8718,313.0479297078652
2023-08-07 15:15:00,315.11,315.7,315.038,315.5,296438.0,0.699,313.9813,59.7869,314.8503716454522,313.9813,313.11222835454777
2023-08-07 15:30:00,315.51,316.43,315.34,316.005,541877.0,1.2269,314.1728,61.8978,315.236380346283,314.1728,313.109219653717
2023-08-07 15:45:00,315.96,317.0,315.76,316.56,1065502.0,1.5038,314.4073,64.079,315.6120365637713,314.4073,313.20256343622873
2023-08-07 16:00:00,316.6,317.0,316.07,316.43,2060442.0,1.7525,314.6798,63.1871,315.97846258276644,314.6798,313.38113741723356
2023-08-07 16:15:00,316.56,316.805,312.17,316.56,11645.0,1.4811,314.9109,63.7187,316.2715444512038,314.9109,313.55025554879626
2023-08-07 16:30:00,316.56,316.61,316.42,316.455,5105.0,1.1394,315.0891,62.9459,316.5197213167122,315.0891,313.65847868328774
2023-08-07 16:45:00,316.49,316.5,316.4,316.4,4537.0,0.8253,315.2186,62.5278,316.684239229767,315.2186,313.75296077023296
2023-08-07 17:00:00,316.56,316.56,314.308,316.375,3400.0,0.8367,315.3498,62.3297,316.82737115810755,315.3498,313.8722288418925
